Data,Descriere,Suma,Sold Curent
2025-09-02,Plata POS EON GAZ Miercurea-Ciuc,-636.34, 101612.07
2025-09-03,Plata POS ENEL Remetea,-514.95, 101097.12
2025-09-03,Plata POS Spotify Dabuleni,-576.48, 100520.64
2025-09-03,Plata POS Bolt Food Caracal,-298.97, 100221.67
2025-09-03,Plata POS Netflix Poiana Mare,-522.49, 99699.18
2025-09-03,Vanzare OLX, 3677.96, 103377.14
2025-09-03,Plata POS Farmacia Tei Sadova,-346.82, 103030.32
2025-09-04,Plata POS OMV PETROM Cugir,-760.85, 102269.47
2025-09-04,Plata POS OMV PETROM Alba Iulia,-789.71, 101479.76
2025-09-04,Plata POS Farmacia Tei Motru,-940.31, 100539.45
2025-09-05,Vanzare OLX, 305.86, 100845.31
2025-09-05,Plata POS OMV PETROM Raducaneni,-187.59, 100657.72
2025-09-05,Plata POS EON GAZ Targu Jiu,-604.16, 100053.56
2025-09-06,Plata POS Carrefour Chisineu-Cris,-516.56, 99537.00
2025-09-07,Plata POS Netflix Cugir,-938.71, 98598.29
2025-09-07,Incasare Salariu Firma SRL, 1493.31, 100091.60
2025-09-07,Plata POS MEGA IMAGE Paunesti,-608.08, 99483.52
2025-09-07,Plata POS Glovo Intorsura Buzaului,-966.51, 98517.01
2025-09-08,Plata POS OMV PETROM Mogosoaia,-443.88, 98073.13
2025-09-08,Vanzare OLX, 4152.89, 102226.02
2025-09-08,Plata POS Carrefour Hateg,-101.03, 102124.99
2025-09-08,Plata POS Carrefour Baicoi,-373.25, 101751.74
2025-09-08,Plata POS Farmacia Tei Simeria,-409.63, 101342.11
2025-09-09,Plata POS Carrefour Negresti-Oas,-362.01, 100980.10
2025-09-10,Incasare PFA Factura, 1113.00, 102093.10
2025-09-11,Plata POS MEGA IMAGE Toflea,-741.72, 101351.38
2025-09-12,Plata POS MEGA IMAGE Nasaud,-746.19, 100605.19
2025-09-12,Plata POS Carturesti Moldova Veche,-430.72, 100174.47
2025-09-13,Plata POS OMV PETROM Vatra Dornei,-362.42, 99812.05
2025-09-14,Plata POS MEGA IMAGE Vicovu de Sus,-596.69, 99215.36
2025-09-14,Plata POS Carrefour Ineu,-302.76, 98912.60
2025-09-15,Plata POS ENEL Bolintin-Vale,-718.76, 98193.84
2025-09-15,Plata POS Netflix Targu Frumos,-84.02, 98109.82
2025-09-16,Incasare PFA Factura, 3688.91, 101798.73
2025-09-16,Plata POS ENEL Avrig,-177.49, 101621.24
2025-09-16,Plata POS ENEL Savinesti,-792.40, 100828.84
2025-09-16,Plata POS Netflix Balotesti,-691.99, 100136.85
2025-09-16,Plata POS ENEL Jimbolia,-742.74, 99394.11
2025-09-17,Incasare Salariu Firma SRL, 2179.37, 101573.48
2025-09-18,Plata POS Farmacia Tei Drobeta-Turnu Severin,-473.43, 101100.05
2025-09-18,Plata POS MEGA IMAGE Savinesti,-781.78, 100318.27
2025-09-19,Plata POS LIDL Murfatlar,-907.39, 99410.88
2025-09-19,Restituire Taxe, 3994.38, 103405.26
2025-09-19,Plata POS Carturesti Sangeorgiu de Mures,-152.49, 103252.77
2025-09-19,Plata POS Carrefour Podu Iloaiei,-376.38, 102876.39
2025-09-20,Plata POS OMV PETROM Codlea,-496.23, 102380.16
2025-09-20,Plata POS Spotify Hateg,-830.72, 101549.44
2025-09-21,Plata POS Carturesti Magurele,-489.26, 101060.18
2025-09-21,Plata POS LIDL Otelu Rosu,-378.65, 100681.53
2025-09-21,Plata POS Bolt Food Iernut,-773.83, 99907.70
2025-09-22,Transfer de la Popescu Ion, 1363.76, 101271.46
2025-09-22,Incasare Salariu Firma SRL, 3541.21, 104812.67
2025-09-22,Plata POS OMV PETROM Victoria,-811.78, 104000.89
2025-09-22,Transfer de la Popescu Ion, 2689.76, 106690.65
2025-09-23,Plata POS EON GAZ Harlau,-101.59, 106589.06
2025-09-23,Plata POS Glovo Toflea,-419.51, 106169.55
2025-09-24,Plata POS Bolt Food Popesti-Leordeni,-922.52, 105247.03
2025-09-24,Plata POS Glovo Lumina,-394.06, 104852.97
2025-09-24,Plata POS EON GAZ Toflea,-927.88, 103925.09
2025-09-24,Plata POS Netflix Simeria,-306.26, 103618.83
2025-09-25,Plata POS Spotify Jilava,-293.26, 103325.57
2025-09-25,Plata POS Farmacia Tei Pucioasa,-468.48, 102857.09
2025-09-26,Restituire Taxe, 3843.97, 106701.06
2025-09-26,Plata POS EON GAZ Targu Neamt,-146.58, 106554.48
2025-09-26,Plata POS OMV PETROM Dorohoi,-140.30, 106414.18
2025-09-26,Plata POS Carturesti Baia,-677.66, 105736.52
2025-09-27,Plata POS Farmacia Tei Pucioasa,-815.19, 104921.33
2025-09-27,Plata POS ENEL Urziceni,-44.57, 104876.76
2025-09-27,Plata POS ENEL Giurgiu,-852.34, 104024.42
2025-09-27,Plata POS LIDL Bailesti,-587.17, 103437.25
2025-09-27,Plata POS LIDL Poiana Mare,-464.04, 102973.21
2025-09-28,Plata POS Spotify Satu Mare,-824.60, 102148.61
2025-09-28,Plata POS Netflix Strehaia,-622.42, 101526.19
2025-09-28,Incasare PFA Factura, 1956.27, 103482.46
2025-09-29,Plata POS Glovo Roseti,-667.81, 102814.65
2025-09-29,Plata POS LIDL Dragasani,-571.35, 102243.30
2025-09-29,Plata POS LIDL Petrila,-928.03, 101315.27
2025-09-30,Plata POS MEGA IMAGE Baraolt,-260.10, 101055.17
2025-09-30,Plata POS Glovo Pipera (Voluntari),-710.87, 100344.30
2025-09-30,Plata POS Farmacia Tei Motatei,-207.98, 100136.32
2025-09-30,Plata POS Spotify Stei,-614.73, 99521.59
2025-09-30,Plata POS ENEL Vaslui,-375.84, 99145.75
2025-09-30,Plata POS LIDL Ruscova,-836.08, 98309.67
2025-10-01,Incasare PFA Factura, 2984.66, 101294.33
2025-10-01,Plata POS ENEL Lumina,-757.47, 100536.86
2025-10-02,Plata POS Bolt Food Intorsura Buzaului,-954.59, 99582.27
2025-10-02,Plata POS Glovo Sibiu,-274.00, 99308.27
2025-10-02,Plata POS EON GAZ Petrila,-437.00, 98871.27
2025-10-04,Plata POS EON GAZ Draganesti-Olt,-303.36, 98567.91
2025-10-04,Plata POS EON GAZ Matca,-885.92, 97681.99
2025-10-05,Incasare Salariu Firma SRL, 2906.04, 100588.03
2025-10-05,Plata POS Netflix Ovidiu,-837.89, 99750.14
2025-10-05,Plata POS Carturesti Mogosoaia,-660.60, 99089.54
2025-10-05,Plata POS Carturesti Segarcea,-661.50, 98428.04
2025-10-06,Plata POS Netflix Onesti,-431.47, 97996.57
2025-10-06,Plata POS EON GAZ Moisei,-580.10, 97416.47
2025-10-07,Restituire Taxe, 471.21, 97887.68
2025-10-07,Plata POS EON GAZ Negresti,-706.22, 97181.46
2025-10-07,Plata POS Carrefour Pipera (Voluntari),-741.48, 96439.98
2025-10-08,Plata POS Carturesti Alba Iulia,-527.54, 95912.44
2025-10-08,Plata POS Glovo Barbulesti,-542.72, 95369.72
2025-10-08,Plata POS ENEL Dobroesti,-190.19, 95179.53
2025-10-08,Incasare Salariu Firma SRL, 2526.23, 97705.76
2025-10-08,Restituire Taxe, 4218.92, 101924.68
2025-10-09,Plata POS Carturesti Vulcan,-851.97, 101072.71
2025-10-09,Plata POS Bolt Food Vaslui,-829.04, 100243.67
2025-10-10,Plata POS Glovo Corund,-553.71, 99689.96
2025-10-10,Plata POS LIDL Deva,-338.09, 99351.87
2025-10-11,Plata POS ENEL Gugesti,-374.36, 98977.51
2025-10-11,Plata POS Glovo Voluntari,-435.17, 98542.34
2025-10-12,Plata POS Carrefour Tuzla,-463.24, 98079.10
2025-10-12,Plata POS ENEL Siria,-388.01, 97691.09
2025-10-13,Plata POS Netflix Motatei,-898.76, 96792.33
2025-10-13,Plata POS Glovo Sebes,-361.17, 96431.16
2025-10-14,Plata POS Farmacia Tei Iasi,-927.90, 95503.26
2025-10-14,Plata POS Spotify Mizil,-703.34, 94799.92
2025-10-15,Plata POS Carrefour Campia Turzii,-594.32, 94205.60
2025-10-15,Plata POS LIDL Alesd,-44.66, 94160.94
2025-10-17,Plata POS ENEL Nadlac,-484.64, 93676.30
2025-10-17,Restituire Taxe, 1937.71, 95614.01
2025-10-18,Plata POS Netflix Constanta,-854.97, 94759.04
2025-10-18,Plata POS Farmacia Tei Fetesti,-947.94, 93811.10
2025-10-18,Plata POS Carturesti Talmaciu,-824.23, 92986.87
2025-10-18,Plata POS Glovo Oltenita,-35.24, 92951.63
2025-10-18,Plata POS EON GAZ Busteni,-157.43, 92794.20
2025-10-18,Plata POS MEGA IMAGE Domnesti,-714.12, 92080.08
2025-10-19,Vanzare OLX, 1176.25, 93256.33
2025-10-19,Plata POS Carturesti Piatra-Neamt,-253.53, 93002.80
2025-10-19,Plata POS Netflix Insuratei,-124.44, 92878.36
2025-10-19,Plata POS Spotify Sangeorz-Bai,-904.47, 91973.89
2025-10-19,Plata POS ENEL Sacele,-296.29, 91677.60
2025-10-20,Plata POS Carrefour Slatina,-790.28, 90887.32
2025-10-20,Plata POS Farmacia Tei Bacau,-463.10, 90424.22
2025-10-20,Plata POS Spotify Vaslui,-943.38, 89480.84
2025-10-21,Plata POS EON GAZ Craiova,-934.82, 88546.02
2025-10-21,Plata POS Glovo Beius,-930.18, 87615.84
2025-10-21,Plata POS MEGA IMAGE Rasinari,-836.20, 86779.64
2025-10-21,Plata POS Farmacia Tei Cumpana,-791.40, 85988.24
2025-10-22,Plata POS ENEL Caransebes,-502.08, 85486.16
2025-10-24,Plata POS Carrefour Deva,-409.78, 85076.38
2025-10-24,Plata POS Bolt Food Brad,-66.57, 85009.81
2025-10-24,Plata POS Carrefour Toplita,-594.66, 84415.15
2025-10-24,Plata POS Spotify Roman,-899.24, 83515.91
2025-10-25,Plata POS Bolt Food Marasesti,-381.51, 83134.40
2025-10-25,Plata POS LIDL Poienile de sub Munte,-658.29, 82476.11
2025-10-25,Plata POS Spotify Talmaciu,-68.84, 82407.27
2025-10-25,Plata POS Carturesti Avrig,-784.94, 81622.33
2025-10-26,Plata POS Glovo Afumati,-390.14, 81232.19
2025-10-27,Plata POS Spotify Homocea,-45.39, 81186.80
2025-10-28,Plata POS ENEL Valea Mare (Negresti),-450.52, 80736.28
2025-10-28,Plata POS ENEL Salonta,-38.96, 80697.32
2025-10-29,Plata POS Netflix Bacau,-141.68, 80555.64
2025-10-29,Plata POS Bolt Food Boldesti-Scaeni,-123.82, 80431.82
2025-10-30,Plata POS MEGA IMAGE Pogoanele,-115.76, 80316.06
2025-10-31,Vanzare OLX, 1597.67, 81913.73
2025-10-31,Plata POS Carturesti Giarmata,-901.84, 81011.89
2025-10-31,Plata POS EON GAZ Curtea de Arges,-580.41, 80431.48
2025-11-01,Plata POS MEGA IMAGE Curtea de Arges,-177.19, 80254.29
2025-11-02,Plata POS EON GAZ Busteni,-677.06, 79577.23
2025-11-02,Plata POS Carrefour Ramnicu Valcea,-45.89, 79531.34
2025-11-02,Plata POS Carturesti Valea Mare (Babeni),-461.84, 79069.50
2025-11-02,Plata POS MEGA IMAGE Chisineu-Cris,-600.96, 78468.54
2025-11-02,Plata POS Farmacia Tei Matca,-876.96, 77591.58
2025-11-03,Plata POS LIDL Dumbraveni,-490.61, 77100.97
2025-11-03,Plata POS Glovo Toflea,-80.48, 77020.49
2025-11-03,Plata POS Carturesti Drobeta-Turnu Severin,-759.45, 76261.04
2025-11-03,Plata POS MEGA IMAGE Floresti,-692.19, 75568.85
2025-11-04,Plata POS LIDL Arad,-57.20, 75511.65
2025-11-05,Vanzare OLX, 1461.54, 76973.19
2025-11-07,Plata POS Carturesti Mogosoaia,-531.44, 76441.75
2025-11-08,Plata POS LIDL Popesti-Leordeni,-860.70, 75581.05
2025-11-08,Plata POS Netflix Deta,-999.50, 74581.55
2025-11-08,Incasare PFA Factura, 2240.67, 76822.22
2025-11-09,Plata POS Bolt Food Rodna,-668.95, 76153.27
2025-11-09,Plata POS Glovo Sebis,-400.51, 75752.76
2025-11-10,Incasare Salariu Firma SRL, 4805.37, 80558.13
2025-11-11,Plata POS Spotify Bosanci,-368.35, 80189.78
2025-11-12,Plata POS Farmacia Tei Dragasani,-924.06, 79265.72
2025-11-12,Vanzare OLX, 4288.73, 83554.45
2025-11-15,Plata POS Farmacia Tei Braila,-457.76, 83096.69
